row_id,country,is_urban,age,female,married,religion,relationship_to_hh_head,education_level,can_add,num_times_borrowed_last_year,can_use_internet,phone_ownership,dinero_en_banco,fecha_ultimo_trabajo
2512,I,FALSO,27,FALSO,FALSO,Q,Son/Daughter,1,VERDADERO,3,FALSO,0,467,10/9/2012
2513,J,FALSO,28,VERDADERO,VERDADERO,X,Spouse,4,VERDADERO,2,FALSO,1,178,4/12/2015
2514,F,VERDADERO,30,FALSO,FALSO,X,Son/Daughter,1,VERDADERO,1,VERDADERO,2,1070,8/8/2002
2515,C,FALSO,55,VERDADERO,VERDADERO,Q,Spouse,6,VERDADERO,0,FALSO,2,271,10/3/2019
2516,I,FALSO,30,VERDADERO,VERDADERO,Q,Spouse,2,VERDADERO,0,FALSO,0,667,21/2/2015
2517,D,FALSO,18,VERDADERO,FALSO,Q,Son/Daughter,6,VERDADERO,2,FALSO,0,1425,20/12/2009
2518,D,FALSO,58,VERDADERO,FALSO,X,Head,6,VERDADERO,0,FALSO,1,151,15/10/2008
2519,D,VERDADERO,54,FALSO,VERDADERO,Q,Sister/Brother,3,VERDADERO,2,VERDADERO,2,714,24/12/2008
2520,F,VERDADERO,52,VERDADERO,VERDADERO,Q,Spouse,2,VERDADERO,2,FALSO,2,405,27/8/2013
2521,C,FALSO,23,VERDADERO,FALSO,P,Son/Daughter,6,VERDADERO,0,FALSO,1,295,17/8/2000
2522,D,FALSO,22,FALSO,FALSO,X,Son/Daughter,1,VERDADERO,0,VERDADERO,2,411,28/9/2001
2523,C,FALSO,70,FALSO,FALSO,P,Head,4,VERDADERO,0,FALSO,1,1117,28/10/2014
2524,A,VERDADERO,29,VERDADERO,VERDADERO,Q,Spouse,1,FALSO,1,FALSO,1,1072,18/10/2014
2525,D,FALSO,29,VERDADERO,FALSO,X,Head,2,VERDADERO,2,FALSO,0,261,26/9/2004
2526,J,FALSO,51,VERDADERO,VERDADERO,X,Head,5,VERDADERO,1,FALSO,1,1079,17/9/2020
2527,I,VERDADERO,22,FALSO,VERDADERO,Q,Head,4,VERDADERO,1,VERDADERO,2,219,17/12/2007
2528,D,FALSO,28,VERDADERO,VERDADERO,X,Head,3,VERDADERO,0,FALSO,1,86,17/10/2001
2529,I,VERDADERO,50,VERDADERO,VERDADERO,Q,Spouse,0,VERDADERO,0,FALSO,2,1175,26/7/2008
2530,I,FALSO,70,FALSO,VERDADERO,Q,Head,1,VERDADERO,2,FALSO,0,406,2/3/2018
2531,C,FALSO,50,FALSO,VERDADERO,P,Head,1,VERDADERO,1,FALSO,2,1065,20/7/2000
2532,J,FALSO,69,VERDADERO,FALSO,X,Head,1,VERDADERO,0,FALSO,2,595,7/4/2012
2533,F,VERDADERO,50,FALSO,VERDADERO,Q,Head,4,VERDADERO,0,FALSO,2,286,17/7/2014
2534,J,FALSO,36,VERDADERO,FALSO,X,Head,5,VERDADERO,1,FALSO,2,744,7/7/2014
2535,D,FALSO,78,VERDADERO,FALSO,Q,Head,4,FALSO,0,FALSO,0,630,18/4/2001
2536,J,FALSO,77,VERDADERO,VERDADERO,X,Head,0,VERDADERO,0,FALSO,2,1387,15/9/2010
2537,G,FALSO,22,VERDADERO,VERDADERO,X,Spouse,2,VERDADERO,0,VERDADERO,0,1101,8/7/2005
2538,C,FALSO,65,VERDADERO,FALSO,P,Head,2,VERDADERO,1,FALSO,0,633,4/11/2012
2539,A,FALSO,36,VERDADERO,VERDADERO,Q,Spouse,6,VERDADERO,1,FALSO,2,197,14/9/2001
2540,I,FALSO,54,VERDADERO,VERDADERO,Q,Spouse,3,VERDADERO,0,FALSO,1,1043,13/11/2007
2541,G,FALSO,83,FALSO,FALSO,Q,Head,6,VERDADERO,0,FALSO,2,94,17/3/2011
2542,C,FALSO,60,VERDADERO,VERDADERO,Q,Spouse,6,FALSO,0,FALSO,1,758,22/7/2013
2543,A,VERDADERO,32,FALSO,VERDADERO,Q,Spouse,3,VERDADERO,1,FALSO,2,34,1/7/2004
2544,C,VERDADERO,27,FALSO,FALSO,Q,Son/Daughter,0,VERDADERO,0,VERDADERO,2,138,15/11/2007
2545,F,FALSO,20,VERDADERO,VERDADERO,Q,Spouse,4,VERDADERO,0,FALSO,1,897,2/8/2011
2546,J,VERDADERO,27,VERDADERO,VERDADERO,X,Spouse,3,VERDADERO,0,FALSO,2,91,27/12/2014
2547,I,VERDADERO,48,FALSO,VERDADERO,Q,Head,4,VERDADERO,0,VERDADERO,0,1142,12/3/2012
2548,C,FALSO,40,FALSO,FALSO,P,Son/Daughter,2,VERDADERO,0,FALSO,2,917,2/9/2009
2549,G,VERDADERO,36,VERDADERO,VERDADERO,X,Spouse,4,VERDADERO,3,VERDADERO,2,1084,10/11/2018
2550,G,FALSO,16,VERDADERO,FALSO,X,Son/Daughter,4,VERDADERO,1,VERDADERO,2,1254,17/3/2004
2551,C,VERDADERO,23,VERDADERO,VERDADERO,Q,Spouse,6,VERDADERO,0,VERDADERO,2,823,27/2/2004
2552,F,FALSO,40,VERDADERO,VERDADERO,Q,Spouse,0,VERDADERO,0,FALSO,0,201,10/1/2015
2553,D,VERDADERO,44,VERDADERO,VERDADERO,Q,Spouse,0,VERDADERO,0,VERDADERO,1,411,23/12/2018
2554,D,VERDADERO,63,FALSO,VERDADERO,X,Head,2,FALSO,0,FALSO,0,1065,18/8/2003
2555,F,FALSO,43,FALSO,VERDADERO,Q,Head,3,VERDADERO,0,FALSO,2,299,20/6/2009
2556,C,VERDADERO,40,VERDADERO,VERDADERO,Q,Spouse,4,FALSO,0,FALSO,2,756,14/10/2018
2557,J,FALSO,43,VERDADERO,VERDADERO,X,Spouse,0,VERDADERO,2,FALSO,0,1088,19/10/2017
2558,F,VERDADERO,28,VERDADERO,VERDADERO,X,Spouse,6,VERDADERO,0,FALSO,2,1137,22/8/2004
2559,C,FALSO,65,VERDADERO,FALSO,P,Head,2,VERDADERO,0,FALSO,2,725,21/4/2012
2560,I,FALSO,19,VERDADERO,VERDADERO,Q,Spouse,1,VERDADERO,0,FALSO,1,804,3/10/2002
2561,F,VERDADERO,25,FALSO,FALSO,X,Son/Daughter,0,VERDADERO,2,VERDADERO,2,1107,16/7/2016
2562,G,FALSO,38,VERDADERO,VERDADERO,X,Spouse,2,VERDADERO,1,FALSO,2,432,17/3/2004
2563,C,VERDADERO,23,FALSO,FALSO,P,Son/Daughter,0,VERDADERO,0,VERDADERO,2,894,8/1/2006
2564,D,VERDADERO,23,VERDADERO,VERDADERO,Q,Head,6,VERDADERO,0,FALSO,2,1028,21/6/2012
2565,D,FALSO,43,VERDADERO,VERDADERO,X,Head,1,VERDADERO,1,FALSO,2,354,28/10/2005
2566,I,FALSO,20,FALSO,VERDADERO,P,Head,2,VERDADERO,1,FALSO,0,157,23/9/2008
2567,J,FALSO,19,VERDADERO,VERDADERO,X,Spouse,3,VERDADERO,1,FALSO,1,1412,18/5/2013
2568,I,VERDADERO,60,FALSO,VERDADERO,Q,Head,0,VERDADERO,0,FALSO,2,1487,8/8/2012
2569,D,VERDADERO,28,VERDADERO,FALSO,X,Head,2,FALSO,0,FALSO,2,71,7/11/2019
2570,F,FALSO,20,FALSO,FALSO,X,Head,1,VERDADERO,0,VERDADERO,2,26,8/4/2005
2571,F,FALSO,32,FALSO,VERDADERO,X,Head,1,VERDADERO,0,FALSO,2,322,7/8/2016
2572,J,FALSO,61,FALSO,VERDADERO,X,Head,0,VERDADERO,3,FALSO,2,1484,18/8/2001
2573,I,VERDADERO,30,FALSO,VERDADERO,Q,Son/Daughter,6,VERDADERO,0,VERDADERO,2,210,20/7/2007
2574,A,VERDADERO,31,FALSO,VERDADERO,Q,Head,4,VERDADERO,2,FALSO,2,1096,13/5/2001
2575,A,FALSO,22,VERDADERO,VERDADERO,Q,Spouse,5,VERDADERO,1,FALSO,2,989,8/8/2001
2576,G,FALSO,51,VERDADERO,VERDADERO,X,Spouse,0,VERDADERO,1,FALSO,2,1167,13/3/2005
2577,C,FALSO,27,VERDADERO,VERDADERO,P,Spouse,6,VERDADERO,3,FALSO,2,500,16/10/2019
2578,D,VERDADERO,20,FALSO,FALSO,X,Son/Daughter,3,VERDADERO,0,VERDADERO,1,1400,16/6/2020
2579,C,VERDADERO,23,VERDADERO,VERDADERO,P,Son/Daughter,5,VERDADERO,0,FALSO,0,878,22/8/2001
2580,F,VERDADERO,45,VERDADERO,VERDADERO,Q,Father/Mother,3,VERDADERO,0,FALSO,2,1070,24/6/2011
2581,G,VERDADERO,43,VERDADERO,VERDADERO,Q,Spouse,2,VERDADERO,0,FALSO,0,349,12/8/2011
2582,J,FALSO,15,FALSO,FALSO,Q,Son/Daughter,1,VERDADERO,0,FALSO,0,155,15/4/2013
2583,G,VERDADERO,35,FALSO,FALSO,X,Head,3,VERDADERO,0,FALSO,2,874,27/2/2001
2584,G,VERDADERO,47,FALSO,VERDADERO,X,Head,4,VERDADERO,3,FALSO,2,1258,2/4/2017
2585,J,VERDADERO,60,VERDADERO,FALSO,Q,Head,4,VERDADERO,0,FALSO,0,618,4/5/2017
2586,G,VERDADERO,34,FALSO,VERDADERO,X,Sister/Brother,0,VERDADERO,3,FALSO,1,1245,14/6/2008
2587,G,FALSO,37,FALSO,VERDADERO,X,Head,5,VERDADERO,0,VERDADERO,2,216,18/6/2018
2588,J,FALSO,24,VERDADERO,VERDADERO,X,Spouse,5,VERDADERO,0,FALSO,2,249,21/7/2007
2589,G,FALSO,87,FALSO,VERDADERO,X,Head,1,VERDADERO,0,FALSO,2,1199,21/10/2007
2590,A,FALSO,56,VERDADERO,VERDADERO,Q,Father/Mother,0,VERDADERO,0,FALSO,1,559,14/8/2005
2591,J,VERDADERO,33,VERDADERO,FALSO,X,Sister/Brother,0,VERDADERO,2,FALSO,2,1362,13/2/2004
2592,F,VERDADERO,27,VERDADERO,FALSO,X,Head,5,VERDADERO,0,VERDADERO,2,795,5/12/2000
2593,F,FALSO,76,FALSO,VERDADERO,X,Head,4,VERDADERO,2,VERDADERO,2,881,18/11/2007
2594,G,VERDADERO,29,VERDADERO,FALSO,X,Head,3,VERDADERO,2,FALSO,2,1013,3/7/2019
2595,I,FALSO,33,FALSO,FALSO,Q,Sister/Brother,0,VERDADERO,1,FALSO,2,1139,22/2/2012
2596,F,FALSO,53,FALSO,VERDADERO,X,Head,5,VERDADERO,0,FALSO,2,176,22/11/2020
2597,F,FALSO,38,VERDADERO,VERDADERO,X,Spouse,2,VERDADERO,0,FALSO,1,1310,14/12/2010
2598,I,VERDADERO,36,VERDADERO,VERDADERO,Q,Spouse,4,VERDADERO,0,VERDADERO,1,840,23/11/2013
2599,J,FALSO,47,VERDADERO,FALSO,X,Son/Daughter,4,VERDADERO,0,FALSO,2,1049,5/1/2017
2600,D,FALSO,32,VERDADERO,VERDADERO,Q,Head,2,VERDADERO,0,FALSO,2,111,11/2/2020
2601,C,FALSO,21,FALSO,FALSO,P,Son/Daughter,1,VERDADERO,0,FALSO,2,482,28/8/2010
2602,D,VERDADERO,43,VERDADERO,FALSO,Q,Head,3,VERDADERO,0,FALSO,1,667,1/10/2017
2603,I,FALSO,25,FALSO,VERDADERO,Q,Son/Daughter,0,VERDADERO,0,FALSO,2,708,2/8/2007
2604,D,VERDADERO,34,VERDADERO,VERDADERO,Q,Spouse,4,VERDADERO,0,FALSO,1,799,20/10/2010
2605,C,FALSO,45,VERDADERO,VERDADERO,O,Spouse,2,VERDADERO,0,FALSO,0,784,5/4/2000
2606,F,VERDADERO,21,VERDADERO,VERDADERO,Q,Spouse,0,VERDADERO,0,VERDADERO,1,580,28/12/2018
2607,C,FALSO,60,VERDADERO,VERDADERO,Q,Spouse,5,FALSO,1,FALSO,2,165,4/10/2012
2608,I,FALSO,25,FALSO,FALSO,Q,Son/Daughter,1,VERDADERO,0,VERDADERO,0,1049,16/11/2012
2609,G,FALSO,15,VERDADERO,FALSO,X,Son/Daughter,3,VERDADERO,1,FALSO,1,848,12/1/2000
2610,I,FALSO,20,VERDADERO,FALSO,Q,Head,4,VERDADERO,1,FALSO,2,693,12/10/2019
2611,I,VERDADERO,38,VERDADERO,VERDADERO,Q,Spouse,0,VERDADERO,0,FALSO,1,997,14/7/2009
2612,D,VERDADERO,43,FALSO,VERDADERO,X,Head,3,VERDADERO,1,FALSO,2,678,5/3/2013
2613,D,FALSO,43,VERDADERO,VERDADERO,Q,Head,2,FALSO,0,FALSO,2,753,12/5/2007
2614,C,FALSO,18,VERDADERO,FALSO,P,Son/Daughter,1,VERDADERO,0,FALSO,0,440,4/11/2015
2615,A,FALSO,24,VERDADERO,VERDADERO,Q,Spouse,1,VERDADERO,1,FALSO,2,1158,7/11/2016
2616,G,VERDADERO,36,FALSO,FALSO,X,Head,0,VERDADERO,0,FALSO,2,1274,22/5/2006
2617,A,VERDADERO,31,VERDADERO,VERDADERO,Q,Spouse,1,VERDADERO,3,FALSO,0,113,26/2/2017
2618,D,VERDADERO,61,FALSO,VERDADERO,Q,Head,0,FALSO,3,FALSO,2,644,14/5/2016
2619,D,VERDADERO,31,VERDADERO,VERDADERO,X,Head,6,FALSO,1,FALSO,1,533,18/5/2003
2620,C,FALSO,52,VERDADERO,VERDADERO,P,Spouse,6,VERDADERO,1,FALSO,2,905,21/11/2001
2621,J,VERDADERO,66,FALSO,VERDADERO,X,Head,0,VERDADERO,0,FALSO,2,924,27/2/2011
2622,D,FALSO,18,VERDADERO,FALSO,X,Other,0,FALSO,0,FALSO,0,468,20/9/2003
2623,I,FALSO,21,VERDADERO,FALSO,Q,Son/Daughter,2,VERDADERO,0,FALSO,1,92,3/10/2015
2624,C,FALSO,37,VERDADERO,VERDADERO,P,Spouse,1,VERDADERO,1,FALSO,2,30,6/1/2017
2625,F,FALSO,15,FALSO,FALSO,X,Son/Daughter,0,VERDADERO,2,FALSO,1,1435,23/6/2003
2626,F,FALSO,42,VERDADERO,FALSO,X,Spouse,5,VERDADERO,2,FALSO,0,1018,19/9/2001
2627,G,FALSO,25,VERDADERO,VERDADERO,X,Head,4,VERDADERO,1,FALSO,1,363,7/7/2001
2628,D,FALSO,62,FALSO,FALSO,N,Head,1,VERDADERO,0,FALSO,0,517,19/1/2016
2629,J,FALSO,40,VERDADERO,VERDADERO,X,Spouse,1,VERDADERO,0,FALSO,1,254,2/6/2012
2630,J,FALSO,30,FALSO,VERDADERO,X,Head,3,VERDADERO,0,VERDADERO,0,205,27/12/2012
2631,J,FALSO,33,FALSO,FALSO,X,Head,2,VERDADERO,1,FALSO,2,318,26/12/2012
2632,G,FALSO,29,FALSO,FALSO,X,Head,0,VERDADERO,1,VERDADERO,2,1388,1/3/2001
2633,C,VERDADERO,23,FALSO,FALSO,Q,Son/Daughter,2,VERDADERO,2,FALSO,0,712,12/7/2003
2634,F,FALSO,20,FALSO,FALSO,Q,Son/Daughter,1,VERDADERO,0,FALSO,0,912,17/1/2000
2635,G,FALSO,30,FALSO,VERDADERO,X,Head,5,VERDADERO,2,FALSO,2,1184,18/10/2009
2636,C,VERDADERO,25,FALSO,VERDADERO,P,Head,5,VERDADERO,2,VERDADERO,2,992,9/4/2014
2637,J,VERDADERO,38,VERDADERO,VERDADERO,X,Spouse,4,VERDADERO,3,FALSO,2,1117,28/2/2005
2638,C,VERDADERO,55,VERDADERO,FALSO,P,Son/Daughter,3,FALSO,0,VERDADERO,1,1458,22/3/2015
2639,F,VERDADERO,32,VERDADERO,VERDADERO,X,Son/Daughter,6,VERDADERO,2,VERDADERO,2,745,19/11/2000
2640,I,FALSO,40,VERDADERO,VERDADERO,Q,Spouse,6,FALSO,0,FALSO,0,136,10/11/2007
2641,G,FALSO,97,VERDADERO,FALSO,X,Head,3,VERDADERO,3,FALSO,2,524,3/11/2000
2642,A,FALSO,22,VERDADERO,VERDADERO,Q,Spouse,2,VERDADERO,0,FALSO,1,1358,6/4/2016
2643,F,VERDADERO,18,VERDADERO,FALSO,Q,Son/Daughter,4,VERDADERO,0,FALSO,1,1350,9/6/2018
2644,F,VERDADERO,26,VERDADERO,VERDADERO,Q,Spouse,1,VERDADERO,2,VERDADERO,1,377,2/4/2003
2645,A,FALSO,22,VERDADERO,VERDADERO,Q,Spouse,3,VERDADERO,1,VERDADERO,2,832,28/5/2004
2646,A,FALSO,22,VERDADERO,VERDADERO,Q,Spouse,4,VERDADERO,0,FALSO,1,1115,7/3/2009
2647,A,FALSO,22,VERDADERO,VERDADERO,Q,Spouse,0,VERDADERO,0,FALSO,0,203,21/10/2005
2648,G,FALSO,28,VERDADERO,VERDADERO,X,Spouse,3,VERDADERO,0,VERDADERO,2,8,6/8/2003
2649,F,VERDADERO,45,FALSO,VERDADERO,X,Head,2,VERDADERO,1,FALSO,2,54,25/12/2005
2650,A,FALSO,25,VERDADERO,VERDADERO,Q,Spouse,1,VERDADERO,1,FALSO,2,1450,6/7/2016
2651,A,FALSO,23,VERDADERO,VERDADERO,Q,Spouse,4,VERDADERO,2,FALSO,2,1067,24/5/2008
2652,D,VERDADERO,37,FALSO,FALSO,Q,Head,0,VERDADERO,0,FALSO,0,1433,22/1/2009
2653,C,FALSO,45,FALSO,VERDADERO,P,Son/Daughter,5,VERDADERO,0,FALSO,2,1002,5/9/2018
2654,A,VERDADERO,80,VERDADERO,FALSO,Q,Father/Mother,2,VERDADERO,1,FALSO,2,1387,12/11/2008
2655,J,FALSO,21,VERDADERO,FALSO,Q,Son/Daughter,0,VERDADERO,1,FALSO,0,1274,18/4/2017
2656,D,FALSO,35,FALSO,VERDADERO,X,Head,4,VERDADERO,2,FALSO,2,197,8/8/2015
2657,G,FALSO,39,FALSO,FALSO,X,Head,3,VERDADERO,3,FALSO,2,1190,12/5/2001
2658,I,VERDADERO,43,FALSO,VERDADERO,Q,Head,4,VERDADERO,1,FALSO,2,1268,21/9/2011
2659,I,FALSO,25,VERDADERO,VERDADERO,Q,Spouse,4,VERDADERO,0,FALSO,0,1394,10/1/2018
2660,A,FALSO,31,VERDADERO,VERDADERO,Q,Spouse,1,VERDADERO,1,FALSO,0,993,21/8/2014
2661,F,FALSO,25,VERDADERO,VERDADERO,X,Spouse,2,VERDADERO,1,FALSO,2,164,22/4/2010
2662,J,VERDADERO,22,FALSO,FALSO,Q,Son/Daughter,4,VERDADERO,0,VERDADERO,1,633,21/5/2017
2663,D,FALSO,37,FALSO,VERDADERO,Q,Head,1,FALSO,2,FALSO,2,258,27/4/2009
2664,F,FALSO,26,VERDADERO,VERDADERO,Q,Spouse,5,VERDADERO,0,FALSO,2,321,12/4/2014
2665,J,FALSO,70,VERDADERO,FALSO,X,Head,4,VERDADERO,0,FALSO,2,1242,2/9/2004
2666,J,FALSO,61,VERDADERO,VERDADERO,X,Spouse,4,VERDADERO,1,FALSO,0,1276,18/11/2007
2667,F,FALSO,38,VERDADERO,FALSO,Q,Spouse,5,VERDADERO,1,VERDADERO,0,513,26/6/2009
2668,F,VERDADERO,25,VERDADERO,VERDADERO,Q,Spouse,6,VERDADERO,0,FALSO,2,352,20/2/2003
2669,F,VERDADERO,35,VERDADERO,VERDADERO,Q,Father/Mother,0,VERDADERO,0,FALSO,0,1481,24/9/2011
2670,J,FALSO,19,FALSO,FALSO,X,Son/Daughter,0,VERDADERO,1,FALSO,1,33,25/7/2011
2671,G,FALSO,17,VERDADERO,FALSO,X,Son/Daughter,6,VERDADERO,0,FALSO,0,1284,19/1/2008
2672,A,FALSO,35,FALSO,VERDADERO,Q,Son/Daughter,5,VERDADERO,2,FALSO,0,1480,21/2/2014
2673,I,FALSO,20,FALSO,FALSO,Q,Son/Daughter,5,VERDADERO,0,VERDADERO,2,169,4/10/2011
2674,J,VERDADERO,36,VERDADERO,VERDADERO,X,Spouse,4,VERDADERO,0,FALSO,0,1478,4/11/2016
2675,A,FALSO,53,VERDADERO,FALSO,Q,Father/Mother,0,VERDADERO,2,FALSO,0,648,16/5/2016
2676,F,FALSO,43,FALSO,VERDADERO,X,Head,5,VERDADERO,0,FALSO,2,1285,27/11/2020
2677,C,FALSO,50,VERDADERO,VERDADERO,O,Spouse,0,FALSO,0,FALSO,2,1425,3/8/2000
2678,A,FALSO,60,VERDADERO,FALSO,Q,Father/Mother,6,VERDADERO,0,FALSO,2,770,20/11/2014
2679,J,FALSO,18,FALSO,FALSO,X,Other,4,VERDADERO,3,VERDADERO,1,1440,7/8/2015
2680,G,VERDADERO,30,VERDADERO,VERDADERO,X,Spouse,1,VERDADERO,2,VERDADERO,2,1067,24/12/2015
2681,C,FALSO,18,FALSO,FALSO,P,Son/Daughter,4,FALSO,0,FALSO,0,562,22/11/2012
2682,J,VERDADERO,17,VERDADERO,FALSO,Q,Son/Daughter,1,VERDADERO,0,FALSO,2,177,26/3/2010
2683,I,FALSO,41,FALSO,VERDADERO,Q,Head,6,FALSO,1,FALSO,2,1106,10/7/2006
2684,D,FALSO,30,VERDADERO,VERDADERO,X,Head,0,VERDADERO,0,FALSO,0,1283,12/3/2006
2685,I,VERDADERO,45,VERDADERO,VERDADERO,Q,Spouse,3,VERDADERO,1,FALSO,2,347,13/12/2004
2686,F,FALSO,42,FALSO,VERDADERO,Q,Head,4,VERDADERO,1,FALSO,2,675,8/11/2020
2687,C,FALSO,46,VERDADERO,VERDADERO,P,Spouse,1,VERDADERO,2,FALSO,2,1072,11/4/2015
2688,I,FALSO,38,FALSO,VERDADERO,Q,Head,5,VERDADERO,0,VERDADERO,2,430,22/11/2004
2689,G,VERDADERO,34,VERDADERO,FALSO,X,Head,1,VERDADERO,3,FALSO,2,13,26/3/2018
2690,I,FALSO,25,FALSO,VERDADERO,Q,Son/Daughter,0,VERDADERO,0,FALSO,2,614,11/6/2008
2691,I,FALSO,34,VERDADERO,VERDADERO,Q,Spouse,6,FALSO,0,FALSO,0,1368,18/6/2008
2692,C,FALSO,56,VERDADERO,VERDADERO,P,Spouse,0,VERDADERO,1,FALSO,0,938,12/12/2013
2693,J,FALSO,25,FALSO,FALSO,Q,Head,4,VERDADERO,0,FALSO,2,215,26/11/2015
2694,G,FALSO,22,FALSO,FALSO,X,Son/Daughter,2,VERDADERO,2,VERDADERO,2,870,13/2/2012
2695,A,VERDADERO,25,VERDADERO,VERDADERO,Q,Son/Daughter,3,VERDADERO,0,FALSO,1,1435,28/11/2018
2696,J,FALSO,48,VERDADERO,FALSO,X,Head,5,VERDADERO,2,FALSO,2,141,12/7/2000
2697,F,FALSO,40,FALSO,VERDADERO,X,Head,6,VERDADERO,2,FALSO,2,451,28/3/2017
2698,J,VERDADERO,42,FALSO,FALSO,X,Head,6,VERDADERO,0,VERDADERO,2,1222,17/1/2011
2699,G,VERDADERO,27,VERDADERO,FALSO,X,Head,3,VERDADERO,0,FALSO,2,371,12/11/2010
2700,F,FALSO,15,FALSO,FALSO,Q,Son/Daughter,3,VERDADERO,0,FALSO,1,1078,23/11/2015
2701,D,FALSO,17,VERDADERO,FALSO,X,Son/Daughter,4,FALSO,0,FALSO,1,1375,16/5/2011
2702,C,FALSO,20,VERDADERO,FALSO,P,Son/Daughter,6,VERDADERO,0,FALSO,0,234,24/4/2011
2703,I,FALSO,28,VERDADERO,VERDADERO,Q,Son/Daughter,2,FALSO,0,FALSO,0,1170,5/2/2006
2704,D,FALSO,45,VERDADERO,FALSO,Q,Head,3,VERDADERO,0,FALSO,2,878,15/7/2018
2705,A,FALSO,41,FALSO,VERDADERO,P,Head,5,VERDADERO,0,FALSO,2,31,28/3/2003
2706,C,FALSO,45,VERDADERO,VERDADERO,P,Spouse,2,VERDADERO,1,FALSO,2,1012,22/8/2003
2707,G,VERDADERO,21,FALSO,FALSO,X,Head,4,FALSO,3,FALSO,2,896,1/2/2005
2708,A,FALSO,25,VERDADERO,VERDADERO,Q,Spouse,3,VERDADERO,0,FALSO,1,483,27/11/2011
2709,I,FALSO,75,FALSO,FALSO,Q,Head,3,FALSO,1,FALSO,0,318,12/4/2004
2710,F,VERDADERO,30,VERDADERO,VERDADERO,Q,Spouse,1,VERDADERO,2,FALSO,1,620,16/12/2019
2711,J,FALSO,54,VERDADERO,VERDADERO,X,Spouse,6,VERDADERO,2,FALSO,2,835,6/2/2018
2712,F,VERDADERO,55,FALSO,VERDADERO,Q,Head,6,VERDADERO,2,VERDADERO,2,219,4/4/2009
2713,A,VERDADERO,51,FALSO,VERDADERO,Q,Head,3,VERDADERO,0,FALSO,2,438,11/5/2012
2714,F,VERDADERO,36,VERDADERO,VERDADERO,X,Spouse,3,VERDADERO,0,FALSO,2,592,22/1/2010
2715,I,FALSO,66,FALSO,VERDADERO,Q,Head,0,VERDADERO,0,VERDADERO,2,408,1/7/2016
2716,I,FALSO,19,FALSO,FALSO,Q,Son/Daughter,4,VERDADERO,0,FALSO,1,450,10/12/2007
2717,J,VERDADERO,24,VERDADERO,VERDADERO,X,Spouse,4,VERDADERO,0,FALSO,1,153,15/10/2000
2718,D,FALSO,26,VERDADERO,VERDADERO,X,Spouse,2,FALSO,0,FALSO,1,8,20/12/2020
2719,J,FALSO,20,VERDADERO,VERDADERO,X,Spouse,4,VERDADERO,1,FALSO,1,1342,17/8/2000
2720,A,FALSO,71,VERDADERO,VERDADERO,Q,Spouse,3,VERDADERO,0,FALSO,0,1052,21/1/2019
2721,J,FALSO,19,FALSO,FALSO,X,Son/Daughter,0,VERDADERO,0,FALSO,1,343,11/1/2003
2722,G,VERDADERO,23,FALSO,FALSO,Q,Son/Daughter,2,VERDADERO,2,FALSO,2,629,28/3/2014
2723,J,FALSO,42,VERDADERO,VERDADERO,Q,Spouse,2,VERDADERO,3,FALSO,1,1416,4/7/2016
2724,F,VERDADERO,35,VERDADERO,VERDADERO,X,Spouse,4,VERDADERO,0,VERDADERO,2,1472,8/3/2016
2725,A,VERDADERO,26,VERDADERO,VERDADERO,Q,Spouse,0,VERDADERO,0,VERDADERO,2,1363,28/10/2014
2726,D,VERDADERO,66,VERDADERO,FALSO,Q,Head,4,VERDADERO,0,FALSO,2,1097,1/4/2002
2727,F,FALSO,40,FALSO,VERDADERO,X,Head,4,VERDADERO,0,FALSO,0,301,17/7/2000
2728,F,FALSO,25,VERDADERO,VERDADERO,X,Other,1,VERDADERO,0,VERDADERO,2,757,24/7/2012
2729,G,FALSO,55,VERDADERO,FALSO,X,Head,6,VERDADERO,0,FALSO,2,996,11/2/2014
2730,F,FALSO,17,FALSO,FALSO,X,Head,5,VERDADERO,2,VERDADERO,1,1240,19/8/2013
2731,D,FALSO,45,VERDADERO,VERDADERO,X,Spouse,4,VERDADERO,0,FALSO,2,1121,7/5/2002
2732,D,VERDADERO,45,VERDADERO,VERDADERO,Q,Head,1,VERDADERO,0,FALSO,2,313,17/4/2019
2733,C,VERDADERO,32,VERDADERO,VERDADERO,P,Spouse,1,VERDADERO,1,FALSO,2,83,20/4/2016
2734,F,VERDADERO,27,FALSO,FALSO,Q,Son/Daughter,0,VERDADERO,0,FALSO,2,82,15/8/2005
2735,I,FALSO,34,FALSO,VERDADERO,Q,Sister/Brother,3,VERDADERO,0,FALSO,2,649,22/9/2013
2736,I,FALSO,48,VERDADERO,VERDADERO,Q,Spouse,4,VERDADERO,0,FALSO,0,1077,15/5/2007
2737,J,FALSO,59,FALSO,VERDADERO,X,Head,5,VERDADERO,0,FALSO,2,652,23/7/2013
2738,C,VERDADERO,64,VERDADERO,FALSO,P,Head,1,VERDADERO,0,FALSO,0,474,13/1/2002
2739,C,FALSO,55,VERDADERO,VERDADERO,P,Spouse,2,VERDADERO,1,FALSO,0,1046,2/2/2015
2740,G,FALSO,41,VERDADERO,FALSO,X,Head,6,VERDADERO,0,FALSO,1,1433,13/7/2019
2741,C,VERDADERO,29,VERDADERO,VERDADERO,P,Spouse,5,VERDADERO,1,FALSO,1,1146,6/2/2011
2742,C,VERDADERO,42,VERDADERO,VERDADERO,P,Spouse,4,VERDADERO,0,FALSO,0,1313,6/6/2010
